.06
056, 75, 385.91
066, XX, 385.91
063, 61, 386.89
056, 66, 387.29
065, XX, 387.29
053, 65, 387.46
065, XX, 387.46
063, XX, 387.46
075, XX, 387.46
077, 94, 387.96
046, 85, 387.97
051, 68, 387.98
039, XX, 387.98
056, XX, 387.98
071, 79, 388.14
077, XX, 388.14
078, 89, 388.27
071, XX, 388.27
051, 77, 388.28
044, XX, 388.28
071, XX, 388.28
078, 72, 388.32
071, 64, 388.36
051, XX, 388.36
039, 61, 388.56
076, 80, 388.60
070, 58, 388.60
077, 81, 388.64
066, 54, 388.64
034, XX, 388.64
046, XX, 388.64
076, XX, 388.64
078, XX, 388.64
060, XX, 388.64
058, 63, 388.64
078, 71, 388.70
076, 81, 388.81
064, 71, 388.84
060, 67, 388.84
053, 62, 388.85
060, XX, 388.85
076, XX, 388.85
064, XX, 388.85
055, XX, 388.85
062, XX, 388.85
058, XX, 388.85
077, XX, 388.85
041, 72, 388.90
087, 76, 388.91
084, 79, 389.08
072, 73, 389.10
041, 61, 389.12
061, XX, 389.12
084, XX, 389.12
041, XX, 389.12
048, XX, 389.12
056, 68, 389.22
077, XX, 389.22
082, 80, 389.41
084, XX, 389.41
087, 76, 389.47
051, XX, 389.47
063, XX, 389.47
087, XX, 389.47
060, 71, 389.54
089, 80, 389.55
080, XX, 389.55
087, 80, 389.80
088, 72, 390.17
067, 87, 390.20
044, 75, 390.21
075, 72, 390.22
079, 67, 390.22
087, XX, 390.22
056, 72, 390.22
077, XX, 390.22
065, XX, 390.22
056, XX, 390.22
079, 73, 391.83
089, 83, 391.88
077, 84, 392.08
073, 67, 392.09
067, XX, 392.09
075, XX, 392.09
067, XX, 392.09
089, XX, 392.09
091, XX, 392.09
052, 76, 492.37
089, 76, 492.37
044, 71, 492.43
089, XX, 492.43
048, 69, 492.45
091, XX, 492.45
052, 68, 492.60
048, 66, 492.63
088, 72, 492.63
056, 64, 492.66
058, XX, 492.66
059, 72, 492.98
068, XX, 492.98
083, 83, 492.99
061, XX, 492.99
058, XX, 492.99
088, 77, 493.00
089, XX, 493.00
051, 72, 493.03
092, XX, 493.03
087, XX, 493.03
059, 66, 493.12
092, 85, 493.44
087, 81, 493.48
090, XX, 493.48
052, 84, 493.51
088, XX, 493.51
083, 74, 493.51
061, 70, 493.60
061, XX, 493.60
069, XX, 493.60
091, XX, 493.60
061, XX, 493.60
063, XX, 493.60
089, XX, 493.60
090, 70, 493.68
039, 76, 493.79
051, 74, 493.79
039, XX, 493.79
055, 63, 493.96
058, 73, 496.06
063, 90, 496.08
058, XX, 496.08
065, XX, 496.08
068, 77, 496.11
075, XX, 496.11
080, XX, 496.11
063, 77, 496.14
051, 65, 496.17
063, XX, 496.17
080, XX, 496.17
078, 78, 496.37
078, XX, 496.37
077, 78, 496.50
056, 68, 496.52
058, XX, 496.52
077, XX, 496.52
056, XX, 496.52
053, XX, 496.52
056, XX, 496.52
060, 66, 496.86
072, 81, 496.87
077, 76, 496.89
066, 67, 496.95
062, 68, 496.95
062, XX, 496.95
062, XX, 496.95
065, XX, 496.95
077, XX, 496.95
076, 75, 496.96
076, XX, 496.96
077, 74, 496.97
050, 72, 497.00
062, 74, 497.04
056, XX, 497.04
079, XX, 497.04
081, 65, 497.19
060, XX, 497.19
053, XX, 497.19
077, 79, 497.45
072, XX, 497.45
056, 66, 497.69
077, XX, 497.69
058, 63, 497.92
072, 75, 497.95
061, 71, 497.95
067, 61, 497.97
065, 72, 497.99
077, XX, 497.99
065, XX, 497.99
069, XX, 497.99
065, 66, 498.02
077, 72, 498.02
067, XX, 498.02
072, 66, 498.17
072, XX, 498.17
076, 73, 498.61
072, XX, 498.61
065, XX, 498.61
064, 69, 498.70
076, XX, 498.70
061, 62, 498.74
075, 85, 498.74
075, XX, 498.74
074, 84, 499.03
074, XX, 499.03
073, 81, 499.22
073, XX, 499.22
061, 83, 499.28
081, 81, 499.33
072, 81, 499.35
076, 80, 499.36
067, XX, 499.36
055, XX, 499.36
064, XX, 499.36
071, XX, 499.36
076, XX, 499.36
060, 69, 499.44
075, 76, 499.47
070, XX, 499.47
082, 87, 499.53
082, XX, 499.53
079, 73, 499.55
075, 77, 499.63
079, XX, 499.63
075, XX, 499.63
072, 77, 499.64
049, 81, 499.76
055, XX, 499.76
072, XX, 499.76
078, 68, 499.89
049, 68, 499.92
070, 69, 499.96
049, XX, 499.96
070, XX, 499.96
076, XX, 499.96
070, XX, 499.96
049, XX, 499.96
056, XX, 499.96
071, 63, 500.11
065, 81, 500.11
044, 70, 500.11
065, XX, 500.11
070, 61, 500.32
062, 76, 500.50
044, 66, 500.55
044, XX, 500.55
052, XX, 500.55
060, XX, 500.55
056, 86, 500.55
052, 85, 500.57
060, 78, 500.60
041, 84, 500.80
062, XX, 500.80
061, 72, 500.84
076, XX, 500.84
075, 76, 500.92
061, XX, 500.92
042, 77, 501.17
054, 78, 501.19
060, XX, 501.19
076, XX, 501.19
034, XX, 501.19
084, 78, 501.20
072, XX, 501.20
077, 72, 501.11
075, XX, 501.11
078, 76, 501.19
064, XX, 501.19
077, XX, 501.19
076, XX, 501.19
048, 77, 501.25
083, XX, 501.25
075, 82, 501.10
040, 74, 501.10
086, 78, 501.14
045, XX, 501.14
084, XX, 501.14
055, 76, 501.17
079, 78, 501.19
058, 73, 501.21
045, XX, 501.21
079, XX, 501.21
064, 69, 501.21
055, XX, 501.21
073, 72, 501.24
082, XX, 501.24
067, 69, 501.24
055, XX, 501.24
073, XX, 501.24
052, 65, 501.41
048, XX, 501.41
046, XX, 501.41
077, 76, 501.53
065, 64, 501.53
062, 72, 501.53
050, 64, 501.53
069, 59, 501.56
062, XX, 501.56
053, XX, 501.56
067, XX, 501.56
071, XX, 501.56
076, 76, 501.62
076, XX, 501.62
077, 74, 501.86
074, 60, 501.90
057, 58, 501.90
072, XX, 501.90
057, XX, 501.90
077, XX, 501.90
079, 74, 501.96
079, XX, 501.96
081, 77, 502.03
057, XX, 502.03
065, 74, 502.18
061, XX, 502.18
060, 71, 502.21
060, XX, 502.21
059, 74, 502.25
056, 26, 503.08
059, XX, 503.08
074, XX, 503.08
056, XX, 503.08
066, XX, 503.08
057, XX, 503.08
073, 41, 503.29
037, 67, 503.43
075, XX, 503.43
039, 54, 503.83
039, XX, 503.83
075, 39, 503.90
063, XX, 503.90
075, XX, 503.90
037, 51, 504.13
073, 51, 504.17
037, XX, 504.17
071, XX, 504.17
063, XX, 504.17
035, XX, 504.17
082, XX, 504.17
049, 59, 504.27
087, 70, 504.31
078, XX, 504.31
061, 60, 504.33
084, 82, 504.33
077, XX, 504.33
081, 72, 504.35
069, XX, 504.35
063, XX, 504.35
067, XX, 504.35
049, XX, 504.35
079, 72, 504.40
056, 65, 504.43
084, 82, 504.43
073, 67, 504.44
079, 81, 504.50
061, 70, 504.73
066, XX, 504.73
073, XX, 504.73
063, XX, 504.73
075, XX, 504.73
077, XX, 504.73
085, 79, 504.76
073, 80, 504.79
076, 90, 504.80
061, XX, 504.80
067, XX, 504.80
079, XX, 504.80
073, XX, 504.80
056, XX, 504.80
073, 90, 504.80
073, XX, 504.80
072, 88, 504.86
072, XX, 504.86
075, XX, 504.86
068, 81, 504.95
066, 70, 504.96
080, 76, 505.15
076, 73, 505.15
050, 87, 505.17
076, XX, 505.17
075, 75, 505.18
078, 76, 505.31
085, XX, 505.31
068, XX, 505.31
070, XX, 505.31
078, XX, 505.31
059, 81, 505.40
078, 95, 505.49
059, 71, 505.52
061, XX, 505.52
054, XX, 505.52
078, XX, 505.52
069, XX, 505.52
080, 87, 505.59
058, XX, 505.59
080, XX, 505.59
061, 61, 505.63
082, 84, 505.68
085, 86, 505.73
066, 78, 505.73
073, 71, 505.75
066, XX, 505.75
083, XX, 505.75
080, XX, 505.75
068, 86, 505.79
061, 75, 505.81
065, 77, 505.82
061, XX, 505.82
068, XX, 505.82
066, 67, 505.85
078, 89, 505.85
075, 90, 505.85
066, XX, 505.85
063, XX, 505.85
075, XX, 505.85
056, XX, 505.85
073, 87, 505.90
061, 79, 505.91
061, XX, 505.91
068, 79, 505.92
073, XX, 505.92
068, XX, 505.92
056, 75, 505.93
064, 80, 506.95
052, 70, 506.97
064, XX, 506.97
082, 84, 506.99
082, XX, 506.99
079, 67, 507.07
078, 76, 508.09
079, XX, 508.09
076, XX, 508.09
076, 78, 508.63
071, XX, 508.63
062, 60, 508.65
078, XX, 508.65
078, 74, 508.99
066, 63, 509.01
061, 68, 509.01
055, 48, 509.01
066, XX, 509.01
051, XX, 509.01
054, XX, 509.01
073, XX, 509.01
067, XX, 509.01
055, 81, 509.22
039, 75, 509.28
063, 79, 509.53
080, 71, 509.54
069, 64, 509.56
061, XX, 509.56
085, XX, 509.56
080, XX, 509.56
068, XX, 509.56
058, XX, 509.56
078, 90, 509.65
068, 91, 509.76
068, XX, 509.76
078, XX, 509.76
058, 68, 509.77
075, 81, 509.77
085, 86, 509.77
063, XX, 509.77
066, XX, 509.77
057, XX, 509.77
075, 80, 509.85
075, XX, 509.85
073, 63, 509.90
073, XX, 509.90
071, 72, 509.97
063, 68, 510.02
058, 80, 510.02
054, 68, 510.02
073, XX, 510.02
077, 72, 510.07
061, XX, 510.07
079, XX, 510.07
075, 87, 510.21
075, XX, 510.21
077, XX, 510.21
049, 86, 510.21
073, 80, 510.29
058, XX, 510.29
071, 83, 510.30
075, XX, 510.30
065, 81, 510.41
071, 79, 510.42
063, XX, 510.42
071, XX, 510.42
056, XX, 510.42
056, 76, 510.45
051, XX, 510.45
051, 79, 510.46
071, 87, 510.55
072, XX, 510.55
051, XX, 510.55
061, XX, 510.55
076, 83, 510.68
077, XX, 510.68
061, XX, 510.68
073, 80, 510.72
075, XX, 510.72
054, 63, 510.74
073, 83, 510.77
073, XX, 510.77
053, 68, 510.90
056, 69, 510.92
071, 78, 510.94
075, 85, 510.97
059, XX, 510.97
056, XX, 510.97
073, XX, 510.97
075, XX, 510.97
063, XX, 510.97
056, 75, 511.07
077, 77, 511.10
056, XX, 511.10
059, 72, 511.16
061, 67, 511.35
061, XX, 511.35
077, XX, 511.35
057, XX, 511.35
056, 67, 511.59
068, 80, 511.60
071, 79, 511.63
056, XX, 511.63
059, 84, 511.66
061, XX, 511.66
057, 66, 511.67
080, 87, 511.68
052, 80, 511.95
061, XX, 511.95
059, XX, 511.95
062, XX, 511.95
054, XX, 511.95
078, XX, 511.95
075, 76, 511.96
061, 81, 512.00
059, XX, 512.00
057, 83, 512.09
072, 76, 512.25
072, XX, 512.25
061, XX, 512.25
056, 67, 512.40
061, XX, 512.40
064, XX, 512.40
055, XX, 512.40
075, XX, 512.40
077, 78, 512.47
075, 69, 512.49
059, 72, 512.50
077, XX, 512.50
057, XX, 512.50
079, 84, 512.54
075, XX, 512.54
059, XX, 512.54
077, XX, 512.54
085, 92, 512.57
063, 77, 512.95
082, 80, 512.97
085, XX, 512.97
076, 79, 513.19
079, 80, 513.23
074, XX, 513.23
079, XX, 513.23
077, 84, 513.39
064, 79, 513.41
061, 67, 513.44
064, XX, 513.44
061, XX, 513.44
081, XX, 513.44
077, XX, 513.44
079, 94, 513.46
082, 92, 513.92
079, XX, 513.92
082, XX, 513.92
079, 102, 514.05
077, XX, 514.05
079, XX, 514.05
089, 107, 514.15
082, 86, 514.17
079, XX, 514.17
082, XX, 514.17
082, 93, 514.35
079, 87, 514.35
082, XX, 514.35
079, XX, 514.35
079, 85, 514.58
079, XX, 514.58
067, 57, 514.64
082, 78, 514.65
069, XX, 514.65
081, XX, 514.65
082, XX, 514.65
080, 81, 514.67
084, 84, 514.67
068, 77, 514.70
084, XX, 514.70
078, XX, 514.70
091, 89, 514.94
066, 85, 514.94
061, 76, 514.96
056, 59, 514.96
091, XX, 514.96
080, 63, 515.05
080, XX, 515.05
089, 91, 515.15
086, XX, 515.15
081, XX, 515.15
079, XX, 515.15
089, XX, 515.15
082, 90, 515.16
079, 86, 515.18
082, XX, 515.18
067, 93, 515.18
046, 67, 515.18
076, 73, 515.18
081, 80, 515.18
081, XX, 515.18
076, XX, 515.18
064, XX, 551.18
093, 66, 551.34
079, XX, 551.34
071, 80, 551.35
071, XX, 551.35
036, XX, 551.35
084, 79, 551.40
079, 82, 551.44
062, XX, 551.44
065, XX, 551.44
069, XX, 551.44
074, XX, 551.44
079, XX, 551.44
082, 86, 551.57
087, 86, 551.71
087, XX, 551.71
054, 86, 551.71
066, XX, 551.71
082, 80, 551.71
064, XX, 551.71
061, XX, 551.71
084, 80, 551.91
031, 82, 551.98
078, 69, 551.99
071, 68, 552.00
080, XX, 552.00
039, XX, 552.00
051, XX, 552.00
059, XX, 552.00
082, XX, 552.00
077, 83, 552.00
077, XX, 552.00
078, 83, 552.04
046, 70, 552.08
060, 66, 552.11
041, XX, 552.11
056, 66, 552.17
056, XX, 552.17
058, 60, 552.19
078, XX, 552.19
066, XX, 552.19
041, 68, 552.23
040, XX, 552.23
066, 76, 552.32
063, 66, 552.34
072, 81, 552.35
060, XX, 552.35
041, XX, 552.35
056, XX, 552.35
053, XX, 552.35
072, XX, 552.35
082, XX, 552.35
077, XX, 552.35
046, 93, 552.46
071, 84, 552.57
071, XX, 552.57
076, 83, 552.61
040, 81, 552.64
076, XX, 552.64
041, XX, 552.64
047, 70, 552.66
076, 78, 552.71
047, XX, 552.71
068, XX, 552.71
076, XX, 552.71
046, 78, 552.83
046, XX, 552.83
066, 78, 552.95
047, 74, 553.05
047, XX, 553.05
073, 76, 553.26
066, XX, 553.26
069, 84, 553.40
075, XX, 553.40
063, 76, 553.67
035, 66, 553.78
035, XX, 553.78
067, XX, 553.78
073, 68, 553.82
034, 65, 553.97
037, XX, 553.97
024, XX, 553.97
066, XX, 553.97
073, XX, 553.97
065, 73, 553.99
065, XX, 553.99
073, 84, 554.04
061, 63, 554.04
049, 62, 554.04
061, XX, 554.04
073, XX, 554.04
047, XX, 554.04
049, 69, 554.07
085, XX, 554.07
073, XX, 554.07
085, 72, 554.14
053, 69, 554.16
049, XX, 554.16
049, 80, 554.31
065, XX, 554.31
049, XX, 554.31
080, 72, 554.52
080, XX, 554.52
079, 72, 554.56
079, XX, 554.56
078, 74, 554.57
055, 70, 554.58
058, XX, 554.58
068, XX, 554.58
075, XX, 554.58
071, 76, 554.63
071, XX, 554.63
080, 76, 554.74
073, 63, 554.77
084, 75, 555.22
068, 78, 555.22
060, XX, 555.22
054, XX, 555.22
077, XX, 555.22
083, XX, 555.22
080, 74, 555.22
080, XX, 555.22
060, 63, 555.49
071, 76, 555.50
065, 78, 555.50
056, 70, 555.52
080, XX, 555.52
087, 78, 555.63
066, XX, 555.63
078, XX, 555.63
065, XX, 555.63
061, XX, 555.63
079, XX, 555.63
087, 89, 555.67
075, 72, 555.67
065, 74, 555.67
060, 68, 555.67
087, XX, 555.67
073, XX, 555.67
087, 72, 555.70
085, XX, 555.70
063, XX, 555.70
056, 68, 555.80
086, 84, 555.91
060, 70, 555.91
065, XX, 555.91
062, XX, 555.91
053, XX, 555.91
077, XX, 555.91
065, 70, 556.39
053, 88, 556.45
061, 67, 556.60
065, XX, 556.60
060, 57, 556.64
060, XX, 556.64
058, 66, 556.66
058, XX, 556.66
052, 64, 556.70
052, XX, 556.70
040, 69, 556.71
040, XX, 556.71
056, 66, 556.87
065, 79, 556.89
055, XX, 556.89
046, 84, 556.93
076, 72, 556.97
094, 72, 557.03
094, XX, 557.03
091, 78, 557.08
065, XX, 557.08
056, XX, 557.08
052, XX, 557.08
092, XX, 557.08
091, XX, 557.08
054, 71, 557.16
086, 75, 557.20
079, 74, 557.22
083, XX, 557.22
068, XX, 557.22
047, 71, 557.24
047, XX, 557.24
045, 77, 557.74
045, XX, 557.74
046, 68, 557.84
046, XX, 557.84
045, 73, 557.84
033, XX, 557.84
033, 70, 558.56
057, XX, 558.56
052, 53, 558.63
052, XX, 558.63
057, 79, 558.64
037, 71, 558.95
045, 58, 558.99
057, XX, 558.99
035, XX, 558.99
035, 60, 559.02
047, XX, 559.02
051, 72, 559.16
039, XX, 559.16
064, 91, 559.20
035, XX, 559.20
061, XX, 559.20
064, XX, 559.20
045, 76, 559.23
033, XX, 559.23
061, XX, 559.23
064, 80, 559.35
044, XX, 559.35
066, 73, 559.39
064, XX, 559.39
066, 53, 559.39
069, XX, 559.39
040, 78, 559.46
040, XX, 559.46
056, 75, 559.58
068, XX, 559.58
056, XX, 559.58
071, 72, 559.61
062, 69, 559.61
043, 63, 559.61
052, XX, 559.61
057, 56, 559.64
056, XX, 559.64
052, XX, 559.64
062, 71, 559.76
052, 88, 559.77
045, XX, 559.77
057, XX, 559.77
044, XX, 559.77
063, XX, 559.77
047, 78, 559.79
059, 79, 559.81
035, 89, 559.83
064, 81, 559.88
061, 78, 559.89
056, 76, 559.91
049, 84, 559.91
052, XX, 559.91
047, XX, 559.91
040, 58, 559.96
047, XX, 559.96
035, XX, 559.96
052, XX, 559.96
035, 67, 559.96
059, XX, 559.96
065, 94, 560.17
045, 82, 560.19
051, 78, 560.19
049, 90, 560.38
045, XX, 560.38
040, XX, 560.39
041, XX, 560.39
059, XX, 560.39
040, 81, 560.41
069, 78, 560.48
050, 64, 560.50
061, XX, 560.50
052, 61, 560.56
052, XX, 560.56
040, XX, 560.56
061, 73, 560.69
069, 72, 560.71
076, 70, 560.71
069, 65, 560.72
065, 77, 560.72
062, 69, 560.74
045, 74, 560.74
052, 69, 560.74
045, 65, 560.76
057, XX, 560.76
061, XX, 560.76
069, XX, 560.76
064, XX, 560.76
059, 68, 560.80
049, XX, 560.80
052, XX, 560.80
059, XX, 560.80
042, 64, 561.00
042, XX, 561.00
049, 70, 561.17
056, 62, 561.19
044, 95, 561.20
064, 91, 561.22
056, XX, 561.22
047, 71, 561.25
047, XX, 561.25
045, 74, 561.26
044, XX, 561.26
047, XX, 561.26
049, 78, 561.27
056, 69, 561.43
049, XX, 561.43
046, 64, 561.58
056, XX, 561.58
047, 62, 561.57
059, 83, 561.58
056, 82, 561.61
047, XX, 561.61
040, 72, 561.90
047, XX, 561.90
045, XX, 561.90
042, 65, 561.91
056, XX, 561.91
045, 87, 561.93
044, XX, 561.93
042, XX, 561.93
058, 94, 561.99
046, 88, 562.02
048, XX, 562.02
046, XX, 562.02
034, 105, 562.20
056, XX, 562.20
035, XX, 562.20
035, 69, 562.41
034, XX, 562.41
056, XX, 562.41
042, 63, 562.43
043, XX, 562.43
042, 72, 562.67
061, XX, 562.67
059, 70, 562.75
040, XX, 562.75
050, 60, 562.75
059, XX, 562.75
042, XX, 562.75
057, 72, 562.75
033, 73, 562.75
061, 86, 562.81
055, XX, 562.81
049, 57, 562.95
052, XX, 562.95
049, XX, 562.95
033, 64, 562.95
055, 78, 562.99
064, 96, 563.00
056, 89, 563.00
042, XX, 563.00
039, 68, 563.61
060, XX, 563.61
059, XX, 563.61
069, XX, 563.61
061, 86, 563.70
057, 88, 563.70
035, 88, 563.71
034, XX, 563.71
056, XX, 563.71
061, XX, 563.71
063, XX, 563.71
066, 76, 563.98
056, 73, 563.98
052, 81, 564.00
044, 80, 564.03
064, XX, 564.03
056, XX, 564.03
042, XX, 564.03
050, 68, 564.04
040, 66, 564.49
047, XX, 564.49
056, 72, 564.55
050, XX, 564.55
062, 73, 564.60
050, 69, 564.60
059, 68, 564.61
050, XX, 564.61
059, 81, 564.90
059, XX, 564.90
062, 67, 564.95
051, XX, 564.95
056, 72, 565.03
068, XX, 565.03
060, XX, 565.03
064, 86, 565.03
069, 74, 565.04
057, 81, 565.04
035, 82, 565.04
065, 82, 565.05
039, XX, 565.05
054, XX, 565.05
057, 69, 565.14
067, 71, 565.14
067, XX, 565.14
064, XX, 565.14
070, XX, 565.14
066, 76, 565.27
062, 66, 565.27
056, 68, 565.51
059, XX, 565.51
057, 69, 565.51
066, XX, 565.51
052, 62, 565.51
045, XX, 565.51
052, XX, 565.51
056, XX, 565.51
042, 73, 565.51
062, XX, 565.51
035, 61, 565.52
062, 73, 565.54
034, XX, 565.54
053, XX, 565.54
062, XX, 565.54
047, XX, 565.54
069, 83, 565.69
060, 77, 565.75
036, 82, 565.75
060, XX, 565.75
080, 79, 565.75
057, 70, 565.75
055, XX, 565.75
060, XX, 565.75
064, 78, 565.77
069, XX, 565.77
064, XX, 565.77
044, 91, 565.80
044, XX, 565.80
056, 88, 566.03
049, 77, 566.03
049, XX, 566.03
056, XX, 566.03
066, 85, 566.16
035, 88, 566.16
066, XX, 566.16
035, XX, 566.16
057, 74, 566.17
066, 78, 566.17
078, XX, 566.17
068, 67, 566.22
066, XX, 566.22
067, XX, 566.22
057, XX, 566.22
055, 84, 566.24
050, 85, 566.24
050, XX, 566.24
062, 77, 566.30
081, 93, 566.30
064, XX, 566.30
076, XX, 566.30
057, 82, 566.36
069, 77, 566.36
081, 95, 566.40
069, XX, 566.40
077, XX, 566.40
072, XX, 566.40
059, XX, 566.40
052, 118, 566.45
052, XX, 566.45
071, 111, 566.55
064, 90, 566.56
050, 97, 566.57
071, 61, 566.61
050, XX, 566.61
071, XX, 566.61
062, XX, 566.61
064, 83, 566.86
040, 85, 566.89
064, XX, 566.89
052, XX, 566.89
042, 101, 567.34
042, XX, 567.34
078, 85, 567.83
059, 77, 567.99
050, 68, 568.01
062, 79, 568.01
054, 65, 568.03
062, XX, 568.03
052, XX, 568.03
071, 92, 568.29
052, 65, 568.29
062, XX, 568.29
071, XX, 568.29
052, XX, 568.29
078, XX, 568.29
052, 73, 568.56
055, 67, 568.62
067, 84, 568.65
067, XX, 568.65
055, XX, 568.65
055, 75, 568.86
062, 81, 568.89
052, XX, 568.89
055, XX, 568.89
072, XX, 568.89
076, 92, 569.03
076, XX, 569.03
081, 94, 569.07
050, 87, 569.08
055, 88, 569.10
081, XX, 569.10
064, XX, 569.10
055, XX, 569.10
060, XX, 569.10
055, XX, 569.10
057, 81, 569.10
057, XX, 569.10
038, 63, 569.40
044, 78, 569.40
070, 91, 569.44
038, XX, 569.44
050, XX, 569.44
067, 79, 569.51
076, XX, 569.51
046, 65, 569.73
049, XX, 569.73
050, 88, 569.77
068, XX, 569.77
056, XX, 569.77
080, XX, 569.77
045, XX, 569.77
079, 89, 569.82
065, 77, 569.83
077, 69, 569.83
074, 74, 569.84
045, 76, 569.84
067, 74, 569.84
055, XX, 569.84
061, XX, 569.84
064, XX, 569.84
057, 76, 569.84
066, 75, 569.84
078, XX, 569.84
076, 79, 570.13
067, XX, 570.13
045, XX, 570.13
074, XX, 570.13
070, 70, 570.16
059, 67, 570.17
053, 63, 570.17
062, 71, 570.17
074, 75, 570.19
062, XX, 570.19
061, XX, 570.19
055, XX, 570.19
074, XX, 570.19
077, XX, 570.19
048, XX, 570.19
080, 67, 570.37
068, 61, 570.39
051, 67, 570.39
060, XX, 570.39
072, XX, 570.39
080, 72, 570.40
068, XX, 570.40
063, 68, 570.40
051, XX, 570.40
056, 72, 570.42
060, XX, 570.42
056, XX, 570.42
080, 81, 570.59
082, 68, 570.61
082, XX, 570.61
085, 74, 570.63
080, 79, 570.68
063, XX, 570.68
085, XX, 570.68
076, 79, 570.70
076, XX, 570.70
077, 78, 570.84
065, XX, 570.84
077, XX, 570.84
058, 58, 570.84
080, 84, 571.07
078, XX, 571.07
087, 79, 571.26
080, XX, 571.26
063, XX, 571.26
087, XX, 571.26
087, 78, 571.58
087, XX, 571.58
072, 78, 571.62
077, XX, 571.62
089, 96, 571.67
072, 76, 571.67
056, 42, 571.70
053, 59, 571.74
079, XX, 571.74
052, XX, 571.74
072, XX, 571.74
084, XX, 571.74
072, 85, 571.77
072, XX, 571.77
072, 78, 571.86
072, XX, 571.86
091, 79, 571.91
060, 67, 571.91
087, 77, 571.94
087, XX, 571.94
059, XX, 571.94
083, 72, 559.94
082, XX, 559.94
080, 83, 560.10
051, 65, 560.10
073, XX, 560.10
072, 83, 560.13
072, XX, 560.13
082, 83, 560.16
061, XX, 560.16
070, XX, 560.16
080, XX, 560.16
082, 91, 560.17
082, XX, 560.17
077, 64, 560.22
065, 66, 560.25
080, 72, 560.30
081, XX, 560.30
063, XX, 560.30
060, XX, 560.30
080, 77, 560.32
058, XX, 560.32
066, 80, 560.35
080, XX, 560.35
059, 64, 560.42
067, 78, 560.45
071, XX, 560.45
074, 84, 560.77
079, XX, 560.77
062, XX, 560.77
063, XX, 560.77
079, XX, 560.77
077, 78, 560.79
077, XX, 560.79
067, 66, 560.81
052, 60, 560.88
067, XX, 560.88
059, XX, 560.88
055, XX, 560.88
074, 82, 560.90
053, 68, 560.92
091, XX, 560.92
072, XX, 560.92
053, XX, 560.92
084, 73, 561.01
087, 74, 561.59
064, 70, 561.68
084, 70, 561.70
087, 77, 561.73
072, 74, 561.73
076, 66, 561.73
072, 62, 561.73
060, 54, 561.73
089, XX, 561.73
077, XX, 561.73
086, XX, 561.73
060, XX, 561.73
089, 86, 561.77
060, 69, 561.80
069, 78, 561.81
086, 71, 561.82
082, XX, 561.82
063, XX, 561.82
086, XX, 561.82
062, XX, 561.82
053, XX, 561.82
065, 60, 561.85
063, XX, 561.85
072, XX, 561.85
060, XX, 561.85
055, 73, 562.47
055, XX, 562.47
066, XX, 562.47
089, 84, 562.60
089, XX, 562.60
077, 76, 562.71
089, 88, 562.71
072, 85, 562.71
060, 75, 562.74
065, 78, 562.75
087, 80, 562.75
056, 74, 562.77
068, XX, 562.77
089, XX, 562.77
060, XX, 562.77
063, XX, 562.77
077, XX, 562.77
063, 81, 562.92
092, 72, 562.94
084, XX, 562.94
088, 76, 563.04
088, XX, 563.04
076, XX, 563.04
073, XX, 563.04
056, XX, 563.04
100, XX, 563.04
089, 75, 563.05
090, 78, 563.34
056, 65, 563.34
080, XX, 563.34
092, XX, 563.34
060, XX, 563.34
059, XX, 563.34
056, XX, 563.34
072, 65, 563.34
088, 79, 563.36
072, 73, 563.40
072, XX, 563.40
089, XX, 563.40
077, XX, 563.40
092, XX, 563.40
077, 67, 563.41
082, 69, 563.80
091, XX, 563.80
072, XX, 563.80
088, XX, 563.80
079, XX, 563.80
082, XX, 563.80
082, 74, 563.83
080, 70, 563.87
089, XX, 563.87
080, XX, 563.87
080, 66, 564.18
089, 67, 564.19
082, XX, 564.19
089, XX, 564.19
089, 63, 564.22
082, 62, 564.25
080, XX, 564.25
089, XX, 564.25
089, 78, 564.25
087, 80, 564.91
089, XX, 564.91
089, 78, 565.07
089, XX, 565.07
084, 72, 565.23
084, XX, 565.23
089, XX, 565.23
082, 74, 565.34
089, 71, 565.35
086, 78, 565.44
066, XX, 565.44
089, XX, 565.44
067, 78, 565.60
079, XX, 565.60
067, XX, 565.60
084, XX, 565.60
060, 67, 565.61
063, 78, 565.63
058, 63, 565.64
086, 72, 565.67
089, 78, 565.67
065, XX, 565.67
089, XX, 565.67
080, XX, 565.67
060, 71, 565.77
076, 79, 565.80
065, XX, 565.80
077, XX, 565.80
084, XX, 565.80
068, 75, 565.81
060, 74, 565.81
084, 73, 565.85
084, XX, 565.85
080, 75, 565.90
053, 71, 565.90
088, 82, 565.92
089, XX, 565.92
060, XX, 565.92
068, XX, 565.92
060, XX, 565.92
068, XX, 565.92
046, 88, 565.95
076, 77, 566.11
076, XX, 566.11
067, 84, 566.11
063, 71, 566.11
072, 80, 566.15
077, 76, 566.18
084, 89, 566.19
075, XX, 566.19
087, XX, 566.19
077, 75, 566.70
079, 73, 566.75
077, XX, 566.75
079, XX, 566.75
063, XX, 566.75
056, XX, 566.75
079, 87, 566.75
063, XX, 566.75
060, XX, 566.75
079, XX, 566.75
063, 71, 566.76
067, 79, 566.92
063, 67, 566.95
063, XX, 566.95
067, XX, 566.95
073, XX, 566.95
058, 67, 567.23
072, 82, 567.26
084, 82, 567.28
082, XX, 567.28
084, XX, 567.28
073, 67, 567.31
073, XX, 567.31
